,Data,User,Texto
0,2022-10-12 23:59:59+00:00,MayconO83832713,@senadorhumberto Bolsonaro reeleito
1,2022-10-12 23:59:59+00:00,mozanoto,"@DanielMBittar @Josias12636165 @GuilhermeBoulos O lula não foi, fugiu do debate da Band.
Em 2018 Bolsonaro havia sido esfaqueado."
2,2022-10-12 23:59:59+00:00,pnolasco2000,"Sem citar Bolsonaro, CNBB lamenta exploração da religião na campanha de 2º turno https://t.co/RYn7jLVOYc"
3,2022-10-12 23:59:58+00:00,opauloranger,Em pensar que Jesus morreu na cruz pra salvar vc cristão católico que vota em Bolsonaro…
4,2022-10-12 23:59:58+00:00,Queiroz1111,"@jairbolsonaro anticristo 
Bolsonaro é o próprio diabo encarnado... #bolsonaromaconaria"
5,2022-10-12 23:59:58+00:00,ixxswag,ele sabe que o lugar do Bolsonaro é atrás das grades
6,2022-10-12 23:59:57+00:00,mariajoana_BSB,@silviolual @DoPatrimonio É doença! Bolsonaro oportunista. 1º o Círio de Nazaré e agora isso. Vergonha alheia
7,2022-10-12 23:59:56+00:00,Duhbenevides,"""Levanta a mão quem é surdo""
- Michelle Bolsonaro"
8,2022-10-12 23:59:56+00:00,brenorgm,"@lislisbla É uma caneca com o bolsonaro fazendo arminha e escrito imbrochavel, ele vai amar!"
9,2022-10-12 23:59:55+00:00,Dayanalayde11,@BernardoMF Quem mandou matar bolsonaro????
10,2022-10-12 23:59:55+00:00,marioslima,"@FabianaTerezaR1 @BrunoBr7x @LuLopes77719584 @jairbolsonaro Aqueles prints agregam, de certa forma, as funções do governo. A considerar a estabilidade econômica, tudo o mais constante, os investimentos tendem a aumentar a demanda por trabalho."
11,2022-10-12 23:59:54+00:00,ricksondorense,@PaulinhoSerra Bolsonaro reeleito  e nikolas o Fenômeno
12,2022-10-12 23:59:54+00:00,lucasalves_03,Queria pagar o spotify mas na iminencia de venezuelizaçao do brasil com o governo bolsonaro nao da
13,2022-10-12 23:59:54+00:00,MaurcioSimionat,"Bolsonaro desrespeita fé cristã ao pedir votos em Aparecida 

https://t.co/RlAOmEP1VM via @UOLNoticias @UOL"
14,2022-10-12 23:59:53+00:00,MeneghelliRegis,Esse vídeo é p as Pessoas q não gostam da Pessoa do Bolsonaro e por isso não votam nele. Assistam e reflitam. https://t.co/6b3VBLDY7a
15,2022-10-12 23:59:53+00:00,fernandotoloihq,"@MundoTac @Sah_medeiroos @nipinhoCV @Rconstantino E as ligações da família Bolsonaro com essa milícia já é conhecida até mesmo entre seus apoiadores.

Hoje são 15%, mas e amanhã?"
16,2022-10-12 23:59:53+00:00,aninhapel,"https://t.co/H2FcQEHnFF
Reinaldo Azevedo te cuida eles mandão matar quem faz críticas ao Bolsonaro morre.."
17,2022-10-12 23:59:52+00:00,Papai_Tito,"@senna_yasmim Eu acho que porque, lá no fundo, até eles vão votar no Bolsonaro 2️⃣2️⃣!"
18,2022-10-12 23:59:51+00:00,icythai,"Nem Lula, nem Bolsonaro. Apenas bolsonaro kkk ai ai, meu voto ela não tem"
19,2022-10-12 23:59:51+00:00,reall_villa,"@caradwlua @AlyssonPeter78 @Machineice1 @JiminMyItBoy @LulaOficial Esses imóveis que o Bolsonaro comprou não foi de uma vez, foram anos comprando, além disso a família dele é muito grabde"
20,2022-10-12 23:59:51+00:00,ArmandoDeArrud2,"@luisfernandogba @heytauat Eu, como brasileiro, fico indignado com brasileiro que vota no Bolsonaro."
21,2022-10-12 23:59:51+00:00,FelipeSopi,"Bolsonaro não comunga, assim como não participa da santa ceia evangélica, porque ele não tem religião, ao contrário, usa as vertentes cristãs para ter apoiadores, faz do cristianismo o seu TikTok."
22,2022-10-12 23:59:50+00:00,Chibatinha_321,@jairmearrependi As crianças da tribo indígena quando ver o Bolsonaro
23,2022-10-12 23:59:50+00:00,Flopo09390766,@ThiagoResiste @LulaOficial Bolsonaro não é de Deus
24,2022-10-12 23:59:50+00:00,veraportodrumo1,@CarlosBolsonaro Estamos vendo essa realidade não vão votar no Lula nem no Bolsonaro.
25,2022-10-12 23:59:50+00:00,renabeshima,"Para piorar, Bolsonaro fez campanha com o líder das pesquisas para governador. Quem espera um Maluf 2.0 na figura do Tarcísio esquece que os militares do atual desgoverno terão escape em São Paulo. O Butantã, primordial na pandemia, pode cair nas mãos de Nise Yamaguchi."
26,2022-10-12 23:59:50+00:00,FirFotia,"@ManoelFranco9 @fabiofaria Deixe isso p depois, isso pode acabar desanimando eleitores do Bolsonaro. Independentemente do que vc acredita sobre as urnas, agora o momento é de motivar os eleitores do Bolsonaro e incentivar o comparecimento. Entre abstenções, 28% teriam ido para o Bolsonaro. Podemos mudar"
27,2022-10-12 23:59:50+00:00,_mdanielle,@Nathy_dosanjos2 @gduvivier Pelo menos enquanto o @jairbolsonaro for Presidente eu não tenho dúvida de que terei liberdade não só para isso. Bjs Darling #BolsonaroPresidente22
28,2022-10-12 23:59:47+00:00,bernardokuster2,Enquanto Bolsonaro foi à Aparecida. https://t.co/QrtBEcd7FZ
29,2022-10-12 23:59:47+00:00,Gabrieltex2341,@MelissaBraganca @oAntiHeroi44 Como derrotar Lula e Bolsonaro wiki how pesquisar
30,2022-10-12 23:59:47+00:00,Martins_PauloE,"@niltonsf1 @JorgeLCoimbra @FlavioBolsonaro @jairbolsonaro Errou, você não foi aprendeu escrever em nenhum idioma, muito menos o Português. Foi mais um dos ""alfabetizados"" no método Paulo Freire.

A propósito, tenho fotos do seu candidato hoje, estava entre amigos. A polícia não entra por isso ele estava à vontade. https://t.co/KNHiDZvMwu"
31,2022-10-12 23:59:47+00:00,Clarasalvino,"Não tem essa, na atual situação que vai definir quem vai ser o presidente do país, se opor ao Bolsonaro é declarar apoio ao Lula. Quem vai contra isso tá nada preocupado com que tá acontecendo no nosso país."
32,2022-10-12 23:59:46+00:00,jlstequila,"Fora Bolsonaro dos assassinos!
Da Milícia!"
33,2022-10-12 23:59:46+00:00,santiagoreal_,"""Vou votar no Lula""

""Seu Comunista, defensor de bandido""

""Não, quis dizer que vou votar no Bolsonaro""

""Q? Seu facista, racista, homofóbico""

""Não! Vou votar nulo então""

""Isentão, em cima do muro""

VAI TOMAR NO CU! VOU VOTAR NA SUA MÃE, AQUELA ARROMBADA SEU FILHO DA PUTA! 🖕"
34,2022-10-12 23:59:46+00:00,paulofontao,"@carlajimenez9 Tarcísio no Governo e…
Bolsonaro na Presidência! https://t.co/nW7eCNQa2r"
35,2022-10-12 23:59:45+00:00,AdryFernandes76,"@renatonob @Ceissa_Med BOLSONARO NÃO É DE DEUS
É umbralino trevoso😁😁😁 https://t.co/yWGDM8zWUS"
36,2022-10-12 23:59:44+00:00,EdiBuzz1,A campanha de Bolsonaro deve usar dessa situação pra virar votos. Mexer com o caráter do eleitor.
37,2022-10-12 23:59:43+00:00,rildorildo2,"Isso  é  o que popularidade  não  tenho  dúvidas  Lula presidente,  mas antes  quero ver Lula  comendo  Bolsonaro  nos debates.  Esse FDP  vai ficar no chão.  Te  prepara Bolsonaro  safado  tua máscara  vai cair no debate. Seu jumento  retardado."
38,2022-10-12 23:59:43+00:00,opr3dow,odeio o Bolsonaro e os Bolsominions
39,2022-10-12 23:59:41+00:00,Felipecabral134,"Em que país vivemos aonde as pessoas  gritam,aplaude e clamam Bolsonaro no Santuário Nacional de Nossa Senhora Aparecida do que a própria aniversariante do dia a Nossa Senhora Aparecida"
40,2022-10-12 23:59:40+00:00,robertcruz85,"@alertatotal @band @jairbolsonaro Quem fala e que e !!!!Q otario esse BOZO sempre colerico Nazi, sera demitido em 30 de Outubro ! https://t.co/Y0h4ZJCeon"
41,2022-10-12 23:59:39+00:00,Pedro83084349,"@SimoneO98856043 @CrisVia13 @jairbolsonaro mas a questão é que ela não tinha provas, então sim ela tem e o pq não sei mas logo entregará as autoridades competentes"
