,Data,User,Texto
0,2022-10-26 23:59:59+00:00,EdisonIncioFlo1,@Miltonneves Sim Lula vou de 13
1,2022-10-26 23:59:59+00:00,WASHINGTON23D19,"FRAUDE NO TSE EM FAVOR DE LULA
SOU CAPAZ DE APOSTAR QUE FUNCIONARIOS DO TSE COMEÇARAM A DESAPARECER, SUICIDAR-SE OU MORRER POR CAUSAS DE ACIDENTE, NATUARAL E OUTROS PODE ESPERAR
https://t.co/3WnSGSQpvc"
2,2022-10-26 23:59:59+00:00,simone_simonet,@hyunhobffs @LulaOficial E tu votava quando lula era presidente?? Conta outra criatura #RadiolaoDoPT
3,2022-10-26 23:59:59+00:00,Andrea31751580,"O mundo civilizado todo já aguardando o nosso @LulaOficial Presidente! 
#LulaPresidente1️⃣3️⃣"
4,2022-10-26 23:59:59+00:00,Karencintra0102,@LulaOficial Qual país? Cuba? Venezuela? Com nosso dinheiro denovo? Pq o Brasil tu já quebrou! Ladrão!
5,2022-10-26 23:59:59+00:00,eliana_marki,LULA 13 CONFIRMA
6,2022-10-26 23:59:59+00:00,mxtomamiw,se vota em lula meu interesse aumenta 100%
7,2022-10-26 23:59:58+00:00,EsterNicacio2,@ThiagoResiste @LulaOficial ESTOU COM LULA
8,2022-10-26 23:59:58+00:00,jctm1,@felipelimapaula o problema é que no segundo turno não tem os candidatos a deputado pra comprar voto lá no interior pro lula.
9,2022-10-26 23:59:58+00:00,PedrinLopesvrau,@hzrd22 @Grivier_ @ElaeneFaria @LulaOficial Espero que na aula de Neuro amanhã eu entenda como funciona o cérebro de um bolsominion KKKKKKKKKK
10,2022-10-26 23:59:58+00:00,mkzlpr,em menos de 100hrs espero estar no pompeo entupindo meu cu de cachaça pq o lula ganhou a eleição!!!!!!!! (msm q esteja chovendo)
11,2022-10-26 23:59:58+00:00,DIONEYLOBATO,"@FlavioBolsonaro Esse instituto deu 50% para Bozo e 30% para Lula no 1 turno.
Se no segundo turno Lula tá com 46%, pode colocar mais 15% para o Lula. 
Kkkkkkk"
12,2022-10-26 23:59:56+00:00,MarQui_PM17,@o_antagonista Querem.eleger Lula mesmo
13,2022-10-26 23:59:56+00:00,de_p3dr0,@falamuka @LulaOficial esta mlr aquela fez filme de sexo com crianca de 12 anos kkkkkkkk sem moral
14,2022-10-26 23:59:56+00:00,AfonsoSerosnofa,@SergioAJBarrett @LulaOficial W.O.......Lula eleito
15,2022-10-26 23:59:56+00:00,marceloleal93,"UOL: Eduardo Bolsonaro e patrões fazem campanha contra Lula para empregados, e frigorífico é investigado por assédio eleitoral.
https://t.co/hY9uPdXt6X

via @GoogleNews"
16,2022-10-26 23:59:56+00:00,DanieLeite1,Isso é um incentivo para votar no Lula!! 🤩🤩🤩
17,2022-10-26 23:59:56+00:00,babyimyourqueen,ia dizer pra alguém dar um dicionário pra ele mas ele ia acusar o dicionário de estar privilegiando o lula
18,2022-10-26 23:59:55+00:00,Eduma35,"@LulaOficial Então me explica aqui, o PT domina o nordeste a décadas .. pq o nordeste é a região mais miserável e faminta do brasil ! Você é tão descarado … mentiroso … olha que Deus tenha piedade da sua alma ! Bandido"
19,2022-10-26 23:59:55+00:00,tropadolu,@Pitty Bolsonaro está me causando danos psicológicos negativos. Só Lula pode salvar ❤️⭐
20,2022-10-26 23:59:55+00:00,germwna,wundo lula ganhar essas eleições eu vou soltar um fogos tao grande que vai entrar no butico de bolsonaro
21,2022-10-26 23:59:54+00:00,reidogelo,@AbrahamWeint @Tonisley Prefere o lula? Eu não gosto de nenhum… tô fud….
22,2022-10-26 23:59:54+00:00,claudiovellar,"@LulaOficial Quer melhorar o teu bolso, carniça"
23,2022-10-26 23:59:54+00:00,vitorsigames123,"@gaiskkj @Caracaue @LuisaFoppa @bdn_tl @RocinhaO @RightupUp @tvsenado @SenadoFederal @STF_oficial @lasiermartins Vc quer comparar 16 anos com 4 anos?
A comparação que Lula fez foi dos 4 primeiros anos, ele mentiu dizendo que foi menor e o pior, fez isso em rede nacional."
24,2022-10-26 23:59:54+00:00,ariandtwt,"@FabianoJacob @mfriasoficial É comprovado que pesquisas tendem a errar mais em primeiro turno e tendem a acertar no segundo. E de toda forma, mesmo que não tenham acertado em cheio, a maioria acertou que o Lula estaria a frente do Bolsonaro. E a Atlas pesquisa quase gabaritou o resultado do primeiro turno."
25,2022-10-26 23:59:54+00:00,mariafbastos,@Miltonneves 13 LULA
26,2022-10-26 23:59:53+00:00,RonaldoOlliver,"@LulaOficial Vai se foder, seu imundo! Largue da mão da gente..."
27,2022-10-26 23:59:53+00:00,kuyuzin,"@IsabellaViega12 antigamente era liberado, inclusive o Lula foi extremamente autoritário, visto que perguntou a opinião da população e mesmo a maioria sendo contra ele desarmou todo mundo"
28,2022-10-26 23:59:53+00:00,AlecsStaudt,@randolfeap Lula ladrão...LULA LADRÃO.. LULA LADRAO
29,2022-10-26 23:59:53+00:00,ca_olivero,as empregadas domésticas segundo a direita depois do lula vencer
30,2022-10-26 23:59:53+00:00,eulleravila,"na moral kkkkkkkkkkkkk
vai se foder Lula
algum fanático ainda defende tudo isso?"
31,2022-10-26 23:59:53+00:00,cmaronovich,JAIR EM DESESPERO. O POVO QUER LULA!
32,2022-10-26 23:59:53+00:00,icretinabr,@mtc_bass @GerardinaAlves @gizellybicalho @LulaOficial @JanjaLula E os Bozo Porcos do mesmo Chiqueiro 😚😚😚😚
