,Data,User,Texto
0,2022-10-16 23:59:59+00:00,saahmaniero,Bolsonaro está falando de forma totalmente metódica hoje
1,2022-10-16 23:59:59+00:00,MarianaAraujo,"“Denegrir”…esse é Jair Bolsonaro, o racista"
2,2022-10-16 23:59:59+00:00,bialum08,"Bolsonaro acaba de usar o termo ""denegrir"" 🤮🤮🤮🤮
#DebateNaBand #lixo"
3,2022-10-16 23:59:59+00:00,ferzocs,Bolsonaro mentiroso!!!!!
4,2022-10-16 23:59:59+00:00,Vigaristta1,@JosuFerdro @huehue9001 @pedroffranco6 @Amandavettorazz ME RESPONDE AQUI GADO... POR QUE O BOLSONARO COLOCOU UM SIGILO DE 100 ANOS NOS CONTRATOS DE COMPRAS DAS VACINAS?
5,2022-10-16 23:59:59+00:00,sugaamoreterno,vai bolsonaro diz que vetou o orçamento secreto
6,2022-10-16 23:59:59+00:00,dainslexie,@tsukriIhos se o bolsonaro não é bv pq voce seria
7,2022-10-16 23:59:59+00:00,OutroSocialista,"Bolsonaro acabou de admitir que comprou deputados? É isso mesmo, produção!"
8,2022-10-16 23:59:59+00:00,PSincero1,"Bolsonaro me desculpa, mas quando a pessoa é condenso-me presa ela perde o direito de eleitor, então ela não pode votar.  Essa você se deu mau"
9,2022-10-16 23:59:59+00:00,evercnco,eu não aguento mais o Bolsonaro mentindo descaradamente o tempo todo e ainda falando pro Lula parar de mentir????
10,2022-10-16 23:59:59+00:00,Danise64227679,"@fecarol7812 @ofkoo Não sou coveiro. Vai chorar até qnd? País de maricas. Morreu pq chegou a vez dele, ué. Minha especialidade é matar. Dilma sai hoje infartada ou com um câncer.... Bolsonaro é só amor, né?"
11,2022-10-16 23:59:59+00:00,updatecharts,Bolsonaro usando o termo racista “denegrir” em plena rede nacional. Que vergonha. #DebateNaBand https://t.co/RlbXL5h6hT
12,2022-10-16 23:59:59+00:00,Fernando_5793,@PhillipAlmeidaa @LulaOficial E os 51 imóveis comprados pela família em dinheiro vivo? O Bolsonaro é o presidente mais corrupto que o Brasil já teve
13,2022-10-16 23:59:59+00:00,tezonicco,Bolsonaro se saindo muito melhor com as perguntas dos militantes do PT e do quase extinto PSDB!
14,2022-10-16 23:59:59+00:00,cmendoncasp1,"@GuilhermeBoulos Cinismo é você, amigo do Caetano Veloso, chamar o Bolsonaro de Pedófilo.
Caetano esse, que com 42 anos, tirou a virgindade de uma menina de 13 anos. https://t.co/pi0LqrtIZg"
15,2022-10-16 23:59:59+00:00,amandalimajor,"Já existem fatos verdadeiros suficientes para serem utilizados. Não é preciso apelar para fake news, como Bolsonaro faz desde sempre."
16,2022-10-16 23:59:59+00:00,melinacranchi,"O ex presidiário dizer que não houve aumento do salário mínimo nesses quatro anos é uma das maiores mentiras, digna do vídeo que ele fala que sempre jogou números falando mal do Brasil como algo normal. @jairbolsonaro #debateband"
17,2022-10-16 23:59:59+00:00,Sah_medeiroos,"O que me choca é Bolsonaro citar o nordeste sempre que fala sobre pobreza ,como se isso fosse um problema somente aqui , e não no Brasil inteiro.
Bolsonaro ,nós faça um lindo favor tire NOSSO NORDESTE DE SUA BOCA SUJA."
18,2022-10-16 23:59:59+00:00,JniorBrando,"@UOLNoticias @zerotoledo Só vcs viram isso, Bolsonaro Presidente dando um show!"
