,Data,User,Texto
0,2022-10-26 23:59:59+00:00,cassambola,@Rconstantino Hoje é dia de ver o Bolsonaro tristinho né? https://t.co/yigNOQBIyd
1,2022-10-26 23:59:59+00:00,XAlucardcstlX,"@MaisaRuiva_ acredito que não,e Bolsonaro,ainda tem porque jogar desse jeito,póis ainda tamos na eleição e ele tá na frente,logo ele não precisa arriscar isso,seria por tudo a perder faze o mesmo que o Bob Jeff(que ao contrário do Bolsonaro,tem nada mais a perder,porque ele já ta no vermelho)"
2,2022-10-26 23:59:59+00:00,itsluao,Se eu pudesse fazer um pedido eu pediria pra nunca mais se quer ouvir a voz do bolsonaro
3,2022-10-26 23:59:57+00:00,henrique4000,"@lbamaral0 @monark Sim, o Bolsonaro é alucinado. Ameaçando dar golpe e fechar o STF. Ele é contra o Bolsonaro 100% e eu também. 

As ações do Bolsonaro não justificam as ações do TSE. Até porque, se valesse tudo pra tirar ele, valeria o TSE ser parcial a favor do PT tmb, que os petistas negam."
4,2022-10-26 23:59:57+00:00,nandafahh,@alinelks O bolsonaro fica cortando remédio na farmácia popular aí o resultado...
5,2022-10-26 23:59:57+00:00,Paulo96741330,"@octavio_guedes Bolsonaro não é igual a laia de vcs, só isso"
6,2022-10-26 23:59:57+00:00,foramquestoes,@jairbolsonaro @RomeuZema Meteu uma choradeira ao vivaço né?? Cobra sua equipe que não enviou o material. Se chorou é pq tá com medinho. Peida não hein.
7,2022-10-26 23:59:57+00:00,dgpropt,"@_alekisz @gabisp22 @jairbolsonaro pior que é bem isso
FFAA mais frouxas que já tivemos
militares de 64 se reviram nos seus caixões"
8,2022-10-26 23:59:57+00:00,ThaisBatelli,Se o Bolsonaro tá desesperado eu tô é muito mais que feliz
9,2022-10-26 23:59:57+00:00,haron1410,"Procure os sinais.

DO NADA | Forças Armadas | #radiolao #radiolaodoTSE #RadiolaoPT | Bolsonaro | Radios https://t.co/hKTP03VmBD"
10,2022-10-26 23:59:57+00:00,wilamebar,@PastorMalafaia E os 25 milhões vai paga quando. Bolsonaro já vai embora dia 30 Sr pastor ...eai como vai fazer ???
11,2022-10-26 23:59:56+00:00,lula13presiden,"Ei Bolsonaro vai tomar no c..
JAIR EM DESESPERO"
12,2022-10-26 23:59:56+00:00,ChrolloZoldyck3,"O Bolsonaro é trouxa e burro demais Zé kkkkkkkkkkkkkkkkkkkkk o cara cavou a própria cova e ainda vai conseguir ser preso se n ganhar essa eleição kkkkkkkkkkkkkkkkkkkkkk e ele merece isso. Vai lá otário, vai respeitar a lixocracia msm, enquanto o careca e o barbudo comem o seu cu"
13,2022-10-26 23:59:56+00:00,marceloleal93,"UOL: Eduardo Bolsonaro e patrões fazem campanha contra Lula para empregados, e frigorífico é investigado por assédio eleitoral.
https://t.co/hY9uPdXt6X

via @GoogleNews"
14,2022-10-26 23:59:56+00:00,patrickdomingos,@Heinzeoficial @jairbolsonaro Bolsonaro em desespero https://t.co/qrlSz4nTav
15,2022-10-26 23:59:55+00:00,matheusepmelo,"A prefeita medíocre de uma cidade aqui do RN, que por sinal é esposa de um deputadozinho mais medíocre ainda, prometendo em praça pública, que se Bolsonaro for bem votado na cidade “dela”, eles terão muitas obras. 
🤣🤣🤣🤣😂"
16,2022-10-26 23:59:55+00:00,swnyoon,tá e se o bolsonaro real tentar aplicar o golpe ☠️
17,2022-10-26 23:59:55+00:00,tropadolu,@Pitty Bolsonaro está me causando danos psicológicos negativos. Só Lula pode salvar ❤️⭐
18,2022-10-26 23:59:55+00:00,germwna,wundo lula ganhar essas eleições eu vou soltar um fogos tao grande que vai entrar no butico de bolsonaro
19,2022-10-26 23:59:54+00:00,chicosouzahb,"@CNNBrasil Ele tá chorando aí, já passou o domingo e eu nem vi??? Bolsonaro já perdeu"
20,2022-10-26 23:59:54+00:00,ariandtwt,"@FabianoJacob @mfriasoficial É comprovado que pesquisas tendem a errar mais em primeiro turno e tendem a acertar no segundo. E de toda forma, mesmo que não tenham acertado em cheio, a maioria acertou que o Lula estaria a frente do Bolsonaro. E a Atlas pesquisa quase gabaritou o resultado do primeiro turno."
21,2022-10-26 23:59:54+00:00,thedrissa,"E o meu pai que tá a uma hora macetando o Bolsonaro , eu amo um reizinho consciente"
22,2022-10-26 23:59:54+00:00,ogeneses,"Pra variar um pouco:
#bolsonaro MENTE"
23,2022-10-26 23:59:54+00:00,SlaUmTimeLord,"ATENÇÃO
Bolsonaro planeja golpe com o exército. Veja imagens do treinamento. https://t.co/EwZWZvBgZn"
