,Data,User,Texto
0,2022-10-20 23:59:59+00:00,CatrinckJunior,@Bete_Marimam61 @Elviscg82 @LulaOficial Quem é pedófilo? https://t.co/P5Olm7gCsF
1,2022-10-20 23:59:59+00:00,6414Hudson,@simonetebetbr @elizianegama @LulaOficial Qual o ministério o PT  ofereceu pelo seu apoio ????
2,2022-10-20 23:59:59+00:00,Benn2020,"@LulaOficial @falamuka @LeilaGermano @Cristianozaninm @louieponto @Izalourenca BOLSONARO NÃO MEXA NO MEU SALÁRIO
BOLSONARO NÃO MEXA NO MEU SALÁRIO
BOLSONARO NÃO MEXA NO MEU SALÁRIO
BOLSONARO NÃO MEXA NO MEU SALÁRIO
BOLSONARO NÃO MEXA NO MEU SALÁRIO
BOLSONARO NÃO MEXA NO MEU SALÁRIO
BOLSONARO NÃO MEXA NO MEU SALÁRIO
BOLSONARO NÃO MEXA NO MEU SALÁRIO"
3,2022-10-20 23:59:59+00:00,Luciano070279,"@LulaOficial De costas?
Esperando um fio terra... bem provável."
4,2022-10-20 23:59:59+00:00,ninguemEspeciaI,"Eu jogando, olha a propaganda no jogo. Kkkkkkkk @AndreJanonesAdv eles gastaram uma grana fodida pra bater o recorde do Lula kkkkkkkkkkk https://t.co/y2ioqXZ3If"
5,2022-10-20 23:59:59+00:00,ssalomaovieira,@Fiuzafirmao2 Se juntou ao grupo prerrogativas os advogados do lula.
6,2022-10-20 23:59:58+00:00,Dog_Vira_Lata,Será que vai te o Lula no remake do re4?
7,2022-10-20 23:59:58+00:00,ambrozina54,@LulaOficial Quiz disser rou...bar tudo que tem no país.
8,2022-10-20 23:59:58+00:00,MotaEneias,@LulaOficial Vc mente tanto q nem vc acredita nessas suas mentiras seu canalha. https://t.co/MkGo2curkd
9,2022-10-20 23:59:58+00:00,Sil56034829,@LulaOficial Claro! Todos querem as tetinhas!
10,2022-10-20 23:59:58+00:00,ederalves03,Se Lula ganhar que GOSTO ver esses minions acabados #LulaNoPrimeiroTurno13
11,2022-10-20 23:59:58+00:00,_Sonneillon_,"@demori O Lula não batia nem 50k em lives, magicamente fez 1 milhão, foi esse milagre aí tbm?"
12,2022-10-20 23:59:57+00:00,TatihReis92,@CellbiTrader @_Rickysramos @LulaOficial Sou povo de verdade. Estou na escola. O motorista do ônibus que pego pra ir embora e é povo de verdade. Nós 2 somos 22 😎
