,Data,User,Texto
0,2022-10-29 23:59:59+00:00,PHCastanho,"@rblara375 @jairbolsonaro Factoide? O Lula falou em rede nacional pra quem quisesse ouvir, agora se ele nao quis dizer isso, se ta arrependido..ai ficam vocês criando factoides pra justificar o que ele disse."
1,2022-10-29 23:59:59+00:00,nXt_streamer,@brom_elisa @jairbolsonaro O anúncio ja foi feito ? Alguém sabe me responder? https://t.co/d2fL25mczE
2,2022-10-29 23:59:59+00:00,sonia_divinaa,Filhos de Bolsonaro defendem Carla Zambelli no uso de arma na rua https://t.co/MeeoyR0C2e via @YahooBr
3,2022-10-29 23:59:59+00:00,_gvipaiva,"por isso eu desisti de cursar história, ia xingar tanto dentro de sala falando desse fdp do bolsonaro"
4,2022-10-29 23:59:59+00:00,rubenscorreia,"@jairbolsonaro Agora entendi a alegria da @Zambelli2210 quando o Neymar apoiou o Bolsonaro, ela aprendeu a cair e se vitimizar com ele.
https://t.co/lCZ9Y4gd0G #pistoleira"
5,2022-10-29 23:59:58+00:00,Frederi05940952,"@reinaldoazevedo Linda as 2 fotos! Ela nos representa! PARABÉNS carlinha precisamos de mulheres fortes!
BOLSONARO REELEITO! Obs: assim que der vou comprar o revolver da minha esposa! https://t.co/BtKWlp3Rac"
6,2022-10-29 23:59:58+00:00,redwoma35135532,"#LulaPresidente1️⃣3️⃣
BOLSONARISMO MATA
BOLSONARO ACABOU
TERRORISTAS
Carla Zambelli Mentirosa
ZAMBELLI NA CADEIA"
7,2022-10-29 23:59:58+00:00,alanvictorfc,@Priceanit @jairbolsonaro Eu sou fraco mas n sou eu q tô escondendo atrás de perfil rsrs acho q n sou eu q sou a bixinha aq
8,2022-10-29 23:59:58+00:00,vandoeitora,@BlogdoNoblat E o tiro em uma igreja que Michele Bolsonaro estava?
9,2022-10-29 23:59:57+00:00,ninguemveyr,amando ver a campanha do bolsonaro se implodindo
10,2022-10-29 23:59:57+00:00,marisadamatow,"@jairbolsonaro Você é vazio e abstrato, assim como tudo que você prometeu fazer! Acabou pra você, mentiroso!"
11,2022-10-29 23:59:57+00:00,MariaCrisMorato,BRASIL DE BOLSONARO https://t.co/7P0vCezoaG
12,2022-10-29 23:59:57+00:00,PatrickySantos_,@jairbolsonaro Me explica o princípio adotado pela sua pistoleira.
13,2022-10-29 23:59:57+00:00,karinyvrl,"@Oliveiira_nah @dudaolliveira5 Não podemos nem usar a camisa da seleção, ou a nossa bandeira que já acham que somos Bolsonaro"
14,2022-10-29 23:59:57+00:00,um4veronica,@jairbolsonaro ele faz o discurso fascista dele
15,2022-10-29 23:59:57+00:00,Gabriel45639835,@Rodrigo56710376 @PradoEimar Terei graças a projetos de Lula nao do inútil do Bolsonaro que nao faz nada pela educaçao alem de corrupção
16,2022-10-29 23:59:56+00:00,patrikseguros,@rodrigobatys @FlavioBolsonaro @jairbolsonaro Lula é absolvido.
17,2022-10-29 23:59:56+00:00,PHANNIX,PISTOLEIRA DO BOLSONARO
18,2022-10-29 23:59:56+00:00,09Matheuus,"Lula e Bolsonaro não chega aos pés de Gabigol, amanhã não ter festa é um crime nmrl"
19,2022-10-29 23:59:56+00:00,rodrigo_lsp,"Aos flamenguistas que irão votar no bolsonaro amanhã, segurem a onda e bebam bastante água. Amanhã tem uma decisão ainda mais importante!
S.V 💢🚀"
20,2022-10-29 23:59:56+00:00,gil07133249,@brom_elisa @jairbolsonaro Coitadinha da mulher do boi 😂🐂
21,2022-10-29 23:59:56+00:00,AlvesAlvesat,"@MarceloCRedeTV Eu reparei qdo assistia o debate, mas chei que Bolsonaro tb estaria, depois que vi que não poderia. #LulaLadraomentiroso"
