,Data,User,Texto
0,2022-10-15 23:59:59+00:00,ClaudioFern1957,@jonesmanoel_PCB #Bolsonaro pedófilo
1,2022-10-15 23:59:59+00:00,Snia62579054,"@cappellarianton BOLSONARO PEDÓFILO
BOLSONARO PERVERTIDO"
2,2022-10-15 23:59:59+00:00,NildaAmaral10,@dramayraoficial @jairbolsonaro Fortaleza ceará 🇧🇷
3,2022-10-15 23:59:59+00:00,ArmerindoF,@VicenteSantini @jairbolsonaro E na hora da apuração se não tiver atenção não adianta tanta gente
4,2022-10-15 23:59:59+00:00,Motociateiro,@sensocomum10 @jairbolsonaro Desculpe. Não está nada desmascarado. Eles estão com armas e facas e nós dando de limpinhos e lutando com as mãos vazias porque queremos.
5,2022-10-15 23:59:59+00:00,lincoln_js,"@fdavilaoficial @joaoamoedonovo Não concordo com o @joaoamoedonovo acho que o ideal seria votar nulo, mas entendo ele, a culpa do lula ter tanta força e do Bolsonaro ser um falso liberal, anti vacina, e um idiota que não sabe oq fala, ele é a Dilma fazem uma briga boa pra ver quem fala mais merda."
6,2022-10-15 23:59:59+00:00,Lets_build22,@lelispatricia Tu fala só pra convertidos. Ainda por cima só fala do Bolsonaro. Fala 10 vezes mais do Bolsonaro do que do Lula. Já jogou a toalha? Por quê tu sabe que ninguém acredita em vc😒
7,2022-10-15 23:59:58+00:00,aquiezueira,POR QUAL MOTIVO A ENTEADA DE BOLSONARO NÃO MORA COM ELE? BOLSONARO PEDÓFILO
8,2022-10-15 23:59:58+00:00,HelenRo35911724,"@PaulaKrausche @jairbolsonaro Os partidos que cometeram corrupção no governo Lula foram o PL e o PP. Gozado, né! Só que o Lula não interferiu em nenhuma investigação. Já o Bozo…"
9,2022-10-15 23:59:58+00:00,Biscaromarisa,@SF_Moro Bolsonaro não gosta de pobre Lembrando que o Brasil 90% são pobres https://t.co/UnDSeQCt6S
10,2022-10-15 23:59:58+00:00,willoferreira,"@UOL Se ataca Zema e Bolsonaro, é bom pro Brasil"
11,2022-10-15 23:59:58+00:00,ramonssdias,@brom_elisa @jairbolsonaro sensacional ele abrindo a geladeira e vendo que ela está... cheia?
12,2022-10-15 23:59:58+00:00,ArtilesFabiano,BOLSONARO PEDÓFILO
13,2022-10-15 23:59:58+00:00,Fergrigoc,@CarlosBolsonaro @jairbolsonaro Esse ser é AB-JE-TO
14,2022-10-15 23:59:57+00:00,thsanches,BOLSONARO PEDOFILO
15,2022-10-15 23:59:57+00:00,maiconnemanuel,"Assunto do momento galera: BOLSONARO PERVERTIDO
BOLSONARO PEDÓFILO 
#bolsonaropedofilo 
#ForaBolsonaro"
16,2022-10-15 23:59:57+00:00,leomsds,"@MeloAlonso2 @agiovannanicole @ilucasnn @joaoamoedonovo O lula é que vai quebrar o Brasil com essas propostas absurdas de revogação do teto de gastos e das reformas + o aumento dos gastos públicos

Não querer votar no bolsonaro eu entendo, mas no lula?"
17,2022-10-15 23:59:57+00:00,profundo_brasil,"Este é o trecho da propaganda do Bolsonaro censurado pelo TSE. Na boa, não tem nada de errado nisso. O papel que o judiciário está cumprindo na eleição é vergonhoso. https://t.co/naXM7jcp6H"
18,2022-10-15 23:59:56+00:00,RNovoleto,"@JornalDaCidadeO BOLSONARO não vai vencer. Ainda não entenderam isso? Ou acham que a manobra do STF foi pra nada? Acorda, povo. Lula já estava eleito enquanto estava na cadeia."
19,2022-10-15 23:59:56+00:00,MarcioSlo,"BOLSONARO PERVERTIDO
BOLSONARO PEDÓFILO
Carluxo com overdose
Primeira dama Michelle, na verdade é terceira, virando quarta dama.
Família dos Diabos.
Falsos Cristãos."
20,2022-10-15 23:59:56+00:00,terezinhajm156,"@ElaineResende70 @SrgioSobreiraS1 Tudo bem. Isso tudo veio à tona pq Lula, diferentemente de Bolsonaro não colocou sigilo de 100 anos para investigação dele e da família. Mas a justiça divina chegará e a hora do Bozovai chegar, a vai"
21,2022-10-15 23:59:56+00:00,fernandocruzrep,@jairbolsonaro FAÇAM CHEGAR AOS INDECISOS...E COMPROMISSADOS...FUJA DO LOOLA PARA NÃO FUGIR DO BRASIL!! https://t.co/sn1wucuRc8
22,2022-10-15 23:59:55+00:00,shimoluis,"@_Janoninho Pintou um clima entre um ancião da terceira idade com 65 anos e uma menina de 14 anos? 
jair bolsonaro é pedófilo! Isso é fato. 
BOLSONARO PEDÓFILO 
Na cabeça do pedófilo, a vítima é a culpada."
23,2022-10-15 23:59:55+00:00,brunodelacerda,"@fdavilaoficial Bolsonaro tem valor liberal quando? Larga o sapatênis, moço."
24,2022-10-15 23:59:54+00:00,Naro81131409,@LulaOficial @Haddad_Fernando Sei mais o piso foi Bolsonaro que deu TA OK!
25,2022-10-15 23:59:54+00:00,DBertges,"@jairbolsonaro Vc vai dançar, capetão. Melhor Jair se fodendo."
26,2022-10-15 23:59:54+00:00,AlineAn04716292,Bolsonaro pedófilo
27,2022-10-15 23:59:54+00:00,robsonalves75,"Gente nem mexo twitter é quando venho. Carluxo só tá o pó, Novo Velho Amoedo vota no @LulaOficial e pra caba, tiozão sem noção @jairbolsonaro se queimando de novo #bolsonaropedofilo O MAIOR inimigo do tiozão é ele mesmo. Simples Assim"
28,2022-10-15 23:59:53+00:00,VambertoQueiroz,"Sou nordestino, Sou cristão, Sou católico, Sou Bolsonaro
#BolsonaroPresidente22

Desmentindo mais uma Fake News da mídia esquerdista no-jen-ta !!! 😡😡🇨🇳💩 https://t.co/1A1QjBetFO"
29,2022-10-15 23:59:53+00:00,claudiomito2022,"Poetisa Larissa Dantas declama à Primeira-Dama Michelle Bolsonaro 💚

Canal
@OsPatriotas🇧🇷 https://t.co/vf5997YyoJ"
30,2022-10-15 23:59:53+00:00,mborgesc19,@ThiagoResiste @AndreJanonesAdv Bolsonaro pedófilo
31,2022-10-15 23:59:53+00:00,jota_guimaraes,BOLSONARO PEDÓFILO
32,2022-10-15 23:59:52+00:00,Lyra9Cristina,"@jairbolsonaro @TerezaCrisMS Até a senadora Kátia Abreu mudou o seu voto! Ferrenha apoiadora de Bolsonaro, a senadora decidiu sabiamente mudar o seu voto para LULA! Vejam abaixo!
https://t.co/ZqWEfE81c1"
33,2022-10-15 23:59:52+00:00,CarlosA100559,"@brom_elisa @TSEjusbr @TwitterBrasil @jairbolsonaro Vocês são repugnantes... Escória suja e desonesta.... Não vencerão, por mais narrativas que inventem......"
34,2022-10-15 23:59:51+00:00,TR0LLSHIT,@taepaulista QUE PORRA EH ESSA O BOLSONARO TA MAIS feio q O NORMAL E ESSE IHIUUUUUUUU
35,2022-10-15 23:59:51+00:00,minhas_almas,"@ricardope NÃO VOTE EM PEDÓFILO 
NÃO VOTE EM BOLSONARO"
36,2022-10-15 23:59:51+00:00,e_nota10,"@MelStark123 PINTOU UM CLIMA
BOLSONARO PEDÓFILO 
BOLSONARO PERVERTIDO"
37,2022-10-15 23:59:51+00:00,lelerocca,@narapetry BOLSONARO PEDÓFILO
38,2022-10-15 23:59:51+00:00,AiikawaVG,@gatitoirelia @Nerfed_Shiota eu sacaneio burrice se pegar minha timeline tem o Bolsonaro dando cloroquina pra ema e eu chamando ele de retardado mental
39,2022-10-15 23:59:51+00:00,susie_girao,"@renatonob ""PINTOU UM CLIMA"" 
BOLSONARO PEDÓFILO 
BOLSONARO PERVERTIDO"
40,2022-10-15 23:59:50+00:00,Nina90755544,"@desmentindobozo Asqueiroso
Agora entendi pq ta nas trends 
BOLSONARO PEDOFILO"
41,2022-10-15 23:59:50+00:00,Anakakal34,"@wood9h @fsantuss @Driikatha @jairbolsonaro Em 3 instâncias, sério!!! Quer dizer que os imóveis que ele possui foi fruto do suor do trabalho dele ... sério???"
42,2022-10-15 23:59:50+00:00,DanniCristtin,@LulismoDoBrasil BOLSONARO PEDÓFILO
43,2022-10-15 23:59:50+00:00,atena_atena56,@AndreJanonesAdv Velho safado esse Bolsonaro
44,2022-10-15 23:59:50+00:00,RenanmonteiroM,"@RachelSherazade Bolsonaro se autodeclarou pedofillo com toda as letras e explicitamente ,ainda vai aparecer idiota fazendo ginastica mental pra defender seu mito !"
45,2022-10-15 23:59:50+00:00,AndreaP26491532,@kimpaim @leopoldo_passos Tb acho! Bolsonaro esta sozinho. Está me dando uma raiva danada. Ficam fazendo gracinha nas redes para fingir que se importam ou ganhar likes. Redes sociais nao protocolam ações! 😡😡😡😡😡 https://t.co/wY98l62jbP
46,2022-10-15 23:59:50+00:00,Roberta07390429,@dramayraoficial @jairbolsonaro Bahia!
