,Data,User,Texto
0,2022-10-30 23:59:59+00:00,_nycolas06,pelo menos o lula é corinthiano
1,2022-10-30 23:59:59+00:00,britomaluu,"“armas matam e nós escolhemos a vida” lula eu juro q se um dia eu te critiquei eu n lembro, retiro tudo 🥹🥹🥹"
2,2022-10-30 23:59:59+00:00,_marcelomilitao,Que discurso presidente lula
3,2022-10-30 23:59:59+00:00,BarbaraNicia,"@PH_crf18 @fallxineira Eu hj tô mandando bolsonarentos tudo tnc. Saí daí com suas mentiras e desinformação.
PAINHO VOLTOU
LULA PRESIDENTE
A DEMOCRACIA VENCEU"
4,2022-10-30 23:59:59+00:00,vitoresoliveira,"Eu tava jogando bola e um cara disse: ""Agora que o Lula ganhou, fica vendo, vai aparecer muito mais viado por aí""

Claro que vão! As pessoas vão se sentir menos medo de se assumirem e viver a vida do jeito e com quem elas querem - eu disse

Silêncio de 20 segundos...."
5,2022-10-30 23:59:59+00:00,clubenoticia98,"ELEIÇÕES 2022: patenses comemoram vitória de Lula (PT) no Galpão do Produtor Rural.

Apuração dos votos foi acirrada, com diferença percentual bem baixa.

Veja vídeo:
https://t.co/bg0KFQgyiC https://t.co/OyUVospRJx"
6,2022-10-30 23:59:59+00:00,karlakelvia,"Me lembrando de qdo tinha 16 anos e Lula ganhou pela 1a vez. 20 anos depois, a gente tá aqui na esperança de novo"
7,2022-10-30 23:59:59+00:00,tatianaguilger,"@Felipe66028212 @MHFerrantini @monark Nossa moço, sobre o print acima, diversos vídeos completos no qual ele dizia isso.
Sobre a jovem pan, está na lei, acredito que vocês ficaram bravos por ter sido o lula, mas caso fosse o contrário, bolsonaro também tinha direito, pois está na lei. 
Falta um pouco de estudo aí…"
8,2022-10-30 23:59:59+00:00,lady4anthony,a deputada federal q eu ajudei a eleger bem ali do ladinho do Lula eu tô tão feliz
9,2022-10-30 23:59:59+00:00,periferica13,"Bolsonazi tinha máquina na mão, varios governadores a seu lado, e aparelhamento da polícia , tentou o golpe e nem assim o fracassado conseguiu. Viva a democracia. Viva Lula presidente"
10,2022-10-30 23:59:59+00:00,kamelinha,"que figura política foda, lula é um dos maiores da história do brasil!"
11,2022-10-30 23:59:59+00:00,sophiarhaacke,"@nanacestari06 em privar o sus eu concordo, mas o auxílio brasil pode ajudar muito mais que o bolsa família, além de que o lula é ex-PRESIDIARIO, isso pra mim é sem condições sabe"
12,2022-10-30 23:59:59+00:00,kiribakugo,Discurso do lula super coerente e conciso
13,2022-10-30 23:59:59+00:00,ilulua,faltou o lula falar: vcs nao sabem o prazer que é estar de volta
14,2022-10-30 23:59:59+00:00,miilly_alvees,@LulaOficial Meu presidente ♥️⭐
15,2022-10-30 23:59:59+00:00,rebslemos,Tá Lula mas o que você vai fazer pra salvar o siara do rebaixamento isso que eu quero saber meu bom
16,2022-10-30 23:59:59+00:00,wlxbruce,"Luto na pandemia não vi crente fazer tanta comoção, era um tal de ""ora que Deus cura"" e ""Deus que quis mais perto dele"", agora vir com luto por eleição. Não somos nós que acreditamos que uma folha não cai se Deus não quiser? POIS BEM ele quis LULA 2023."
17,2022-10-30 23:59:59+00:00,catsxhoran,O discurso do Lula é bonito pra caramba vsfd
18,2022-10-30 23:59:59+00:00,siqueira_rafa10,Dei tanto pt esse ano q devo ter ajudado o Lula a se eleger https://t.co/gRIGsMpbXP
19,2022-10-30 23:59:59+00:00,interrupend,@isabelcasttro minha mae la na pqp me mandando msg se gostei da vitoria do lula e para depois eu nao chorar
20,2022-10-30 23:59:59+00:00,LibresTerritMdp,Vamos Lula! 🇧🇷✊ https://t.co/bUpE0va7WC
21,2022-10-30 23:59:59+00:00,d4n_dan2,Só esperando minha família sair do Brasil pq o Lula ganhou
22,2022-10-30 23:59:59+00:00,matifmarques,"@itsmisssofia @carolinagranja2 não se trata de defender ou não Lula, muito menos me interessa se estudas Direito ou não. é o facto de conceberes que um genocida que torturou o povo brasileiro por um par de trocos é igual ao Lula. enfrenta a realidade e pensa no que dizes."
23,2022-10-30 23:59:59+00:00,bethvoid,"eu to so esse moço atrás do lula, o bichinho ta quase chorando https://t.co/kiNId1ZZrM"
24,2022-10-30 23:59:59+00:00,ozielgduarte,@Zambelli2210 vai correr atras do lula de arma na mão e chamar de aquele nordestino..
25,2022-10-30 23:59:59+00:00,andreteixeirabq,"“Eu vou governar para todos, não apenas para os que votaram em mim. Somos um único país, um único povo, uma grande Nação.” (Presidente Eleito Luís Inácio Lula da Silva)"
26,2022-10-30 23:59:59+00:00,laryssa_naylla,Lula ganhou isso é épico MARAVILHOSO
27,2022-10-30 23:59:59+00:00,AnneCleyanne,"Enfrentar o racismo para que negros, brancos e indígenas tenham as mesmas oportunidades.
Eu vou governar para todos os brasileiros.
A ninguém merece viver em um país dividido. 
É a hora de baixar as armas que jamais deveria ter sido empunhada, somos pela vida.
Lula 2022."
28,2022-10-30 23:59:59+00:00,wonflyss_,@nayuzito LULA https://t.co/JJ0XM7Mqmi
29,2022-10-30 23:59:59+00:00,ch3rry_gab1,@kiayzk @_rickk86 lula vai correr atrás da cachorrinha KKKKKKKK
30,2022-10-30 23:59:59+00:00,renajoyful,"""armas matam, e nós escolhemos a vida."" Lula pelo amor de deussss 😭"
31,2022-10-30 23:59:59+00:00,sara00502876,@mariaaguiarr03 é esse tipo de gente q deu voto pro lula? tá explicado
32,2022-10-30 23:59:59+00:00,maryzaidan,Lula: “A partir de janeiro vou governar para 215 milhões de brasileiros e não só para os que votaram em mim”.
33,2022-10-30 23:59:59+00:00,HumbleGhostEden,"Eu preferia Bolsonaro reeleito. Votei nele, mas com foda-se ligado. 

O que mais queriam? O Bolsonaro colocou petista na PGR e no STF, que permitiu a soltura do Lula. Descumpriu as promessas de campanha e fez implicância a quem o cobrou."
34,2022-10-30 23:59:59+00:00,Edymil421627,"@LulaOficial Não muda nada, se tornou presidente ,mas vai continuar Ladrão...
Agora com metade da nação como cúmplice... https://t.co/1tCkSZQjfW"
35,2022-10-30 23:59:59+00:00,Csr17Marcelo,"E pela MILIONÉSIMA vez, odeio a porra do Bozo, mas poxa, tivemos 12 candidatos a presidência, por que o Lula? Por que reeleger esse lixo?

Novamente, parabéns aos Envolvidos."
36,2022-10-30 23:59:59+00:00,rosanagazola,@geraldoalckmin @LulaOficial É isso que chama de conseguir? https://t.co/2u6eoYDZR9
37,2022-10-30 23:59:59+00:00,fegarusso,"@AkyllaFernanda Agora somos oposição novamente, mas sem medo de levar tiro.
Aliás, o cara do lado do Lula não foi pego com dinheiro na cueca, até com freada?"
38,2022-10-30 23:59:59+00:00,CiciSincerona,"@ThiagoResiste @LulaOficial VENCEMOS, GANHAMOS!!!!! https://t.co/tyCXV9h74a"
39,2022-10-30 23:59:59+00:00,duda_reiis1,o centrão já virou o voto pra lula ou vão esperar mais alguns minutos?
40,2022-10-30 23:59:59+00:00,vinniciusassiz,Melhor coisa que a Anitta fez foi falar que votaria no Lula e sumir depois
41,2022-10-30 23:59:59+00:00,MDu2022,"@Basiliarodri Graças a Deus no grupo da família aqui muitos bolsonaristas estão reconhecendo a vitória do Lula e sendo muito amigáveis. Não rolou nenhuma ofensa até agora.
Que Deus abençoe o Brasil, que Deus abençoe o Presidente eleito Luiz Inácio Lula da Silva."
42,2022-10-30 23:59:58+00:00,AdrianaBalmoriV,@LulaOficial Parabens meu Presidente. 🇧🇷💛💚
43,2022-10-30 23:59:58+00:00,patricinhajojo,Agora eu termino o primeiro capítulo da minha dissertação. Só saio mestra e meu diploma vai sair no governo Lula 🙏🏾🙏🏾🙏🏾😭😭😍😍😍
44,2022-10-30 23:59:58+00:00,lfloopss,É Lula pooooooooorraaaaaaaaaaa
45,2022-10-30 23:59:58+00:00,patrikhappystar,"“hora de baixar as armas que nunca deviam ter sido empunhadas. armas matam, e nós escolhemos a vida” ESSE É MEU PRESIDENTE!!!!! VENCEMOS ❤️❤️❤️❤️❤️ TE AMO LULA TE AMO BRASIL"
46,2022-10-30 23:59:58+00:00,DenisnCardoso,"@SebastiaoMelo @LulaOficial @EduardoLeite_ Bom....Melhor esquecer, a palavra HONESTA não está no dicionário do Lula."
47,2022-10-30 23:59:58+00:00,mollmann_ana,Que delicinha ver a foto do @LulaOficial  e do @EduardoLeite_ na urna hoje
48,2022-10-30 23:59:58+00:00,PattyGirlBr,"Os primeiros atos do governo Lula serão:
Comer cachorro
Fechar igrejas
Implantar o comunismo
Obrigar a homossexualidade
Mandar toda mulher abortar.

Se não for assim, eu ficarei decepcionada..."
49,2022-10-30 23:59:58+00:00,giisentafofo,será q ele sabe que o lula ganhou?vou ali na casa dele avisar
50,2022-10-30 23:59:58+00:00,dud7zz,se o Lula errar vou criticar sim! Quem fica endeusando político é bolsominion ❤
51,2022-10-30 23:59:58+00:00,jamiiluca,"Lembrem-se gente, quem idolatra político é bolsominion, se lula fizer cagada vai ser cobrado também"
52,2022-10-30 23:59:58+00:00,btscoffeebooks,"Tenho a impressão que minha vizinha bolsonarista virou a casaca hoje e apertou 13, do nada ela na porta falando ""só Lula e Fábio (governador eleito agora) pra dar jeito nesse país"". Antes tarde do que nunca!"
53,2022-10-30 23:59:58+00:00,_whosaidthis,"É tão lindo ver a minha família, vizinhos, amigos e todo esse mar de gente nas ruas, felizes, vibrando. sentindo uma energia que só a democracia pode promover. 😭😭😭😭😭😭 @LulaOficial❤️"
54,2022-10-30 23:59:58+00:00,xrafahell,@LulaOficial lindo te amo meu presidente https://t.co/CpE9lDp4AS
55,2022-10-30 23:59:58+00:00,maynaracs,"Lula falando para reestabelecer as amizades que foram desfeitas. Lula, me perdoa, mas eu quero distância de bolsominion"
56,2022-10-30 23:59:58+00:00,mikibreier,"“Armas matam e nós escolhemos a vida.”
#Lula"
57,2022-10-30 23:59:58+00:00,brunozb_,"ai cara, sei que o senado tá foda e que existem alguns potenciais perigos iminentes com a eleição do lula mas PUTA MERDA que alívio poder dar esse respiro depois de 4 anos de tanto sofrimento 

UM GRANDÍSSIMO PAU NO CU DO BOLSONARO É ISTO"
58,2022-10-30 23:59:58+00:00,pentapolen,"@israel_efraim @AnaPatriciahl @correio Lula é carismático, mas acho que não criou amizade como Moro não"
59,2022-10-30 23:59:58+00:00,DanChandllerF1,"@SargentoFAHUR Bolsonaro errou demais e ainda colocou Petista na PGR, STF, e o Kássio liberou o Lula para concorrer.

Vejam o tanto de MERDA que o Bolsonaro fez .... https://t.co/qlsT83CcaU"
60,2022-10-30 23:59:58+00:00,MarabesiCaio,@simonetebetbr @LulaOficial Obrigada Simone! Vamos juntos reconstruir esse país!
61,2022-10-30 23:59:58+00:00,MatthewGreenNDP,"Sending Solidarity to newly re-elected President of Brazil Luiz Inácio Lula da Silva. 

The will of the people of Brazil defeated Jair Bolsonar.

Enviando Solidariedade ao recém-eleito Presidente do Brasil Luiz Inácio Lula da Silva.

A vontade do povo do Brasil derrotou Bolsonar."
62,2022-10-30 23:59:58+00:00,BorderTheCollie,"Defende bolsonaro mas nunca fez uma porra de uma pesquisa política, não estudou pra votar nem em senador, governador, NADA

""Votei pq meu papai votou, papai disse pra votar bolsonaro, Lula vai destruir a familia"" kkkkkkkkkk vai estudar o poder executivo porra"
63,2022-10-30 23:59:58+00:00,kageyamafavs,mia mae passando odio com Lula presidente https://t.co/VYjyH6GhAB
64,2022-10-30 23:59:58+00:00,llofcoelho,@vivas011 @LulaOficial pq vc é assim juro KKKKKKKKKKKK
65,2022-10-30 23:59:58+00:00,veigazz,deu lula porra
66,2022-10-30 23:59:58+00:00,LJoga,"ué Lula foi eleito, né?

fui na padaria e não achei crack 😰

to começando a achar que era fake news 😭😭😭"
67,2022-10-30 23:59:58+00:00,euzinha__aqui_,"@favsceci Hj eu vi gnt q falava q era Bolsonaro até morrer e q hj dps do resultado postou ""tanto faz o Bolsonaro ou o Lula, eu quero mesmo é ver o Ney ganhando a copa"" ksksksks"
68,2022-10-30 23:59:58+00:00,M146771,"@LiloVLOG Lula morre em seguida e o Alckmin assume. Rola um impeachment e o Presidente da Câmara dos Deputados, bolsonarista, fica no lugar. Fim. Ou melhor, um novo recomeço..."
69,2022-10-30 23:59:58+00:00,sofiattoledo,"O crime organizado no Brasil sempre existiu e sempre vai existir!! A única forma de mudança dessa situação, é a principal pauta do governo Lula… A EDUCAÇÃO e FORMAÇÃO de crianças e adolescentes; mudando suas perspectivas e consequentemente suas realidades :)"
70,2022-10-30 23:59:58+00:00,BodartNorminda,GRATIDÃO @LulaOficial POR NÃO TER ABANDONADO A GENTEEEEEEE GRATIDÃO @LulaOficial         GRATIDÃO @LulaOficial          GRATIDÃO LULAAAAAAAA 🇧🇷🇧🇷🚩🇧🇷🇧🇷🚩🇧🇷🇧🇷🚩VOCÊ FOI FODAAAAAAAAAAAAAAAAAAAA
71,2022-10-30 23:59:58+00:00,kaah1002,"Minha vó de 84 anos agora vendo o discurso do Lula: isso mesmo, a bandeira do Brasil é nossa, não vai ser político que vai roubar 🇧🇷❤️"
72,2022-10-30 23:59:58+00:00,LukasCorra4,"@pastorsiqueira7 Muita paz, Lula é a alegria de todos!!! https://t.co/9Yd81PBtze"
73,2022-10-30 23:59:58+00:00,clalsl01,"O Lula tem que falar isso aí porque é presidente e ele está certo, mas eu vou guardar rancor sim e não vou esquecer."
74,2022-10-30 23:59:58+00:00,isabelaokada,Silencio que os lolozeiro vao chamar o lula de bandido
75,2022-10-30 23:59:58+00:00,_AsFernandas,"@paulapradot Hoje só vou cantar e rir todos que estão juntos com o Lula, porque tem um significado histórico, nunca antes isso aconteceu 
Inimigos históricos juntos,se unindo, é algo lindo...
Amanhã, depois a gente fala, reclama, mas agora, vamos cantar."
76,2022-10-30 23:59:58+00:00,https_winged,LULA LÁ
77,2022-10-30 23:59:57+00:00,Stefanii_i,"“Armas matam, e nós escolhemos a vida”
Lula, se um dia eu te critiquei, me perdoe 🙏🏻🌹✨"
78,2022-10-30 23:59:57+00:00,catrasjoffy,"@laursinner sabe quem é do nordeste, Law? o Lula é do nordeste"
79,2022-10-30 23:59:57+00:00,doni12370885379,@Clecio_Lula Existem dois Brasil..os que se informam e os q so assistem globo.. minha filha de 10 anos veio perguntar oq é pior.. um ladrão ou quem nao gosta de mulher..?? Eu perguntei quem nao. Gosta de mulher..?? Ela falou o presidente... triste..como vc explica isso pra uma criança??
80,2022-10-30 23:59:57+00:00,kellybarbosm,Lula lê melhor que eu!
81,2022-10-30 23:59:57+00:00,thsrlw,sabem me dizer que horas o Lula vai começar a fechar as igrejas?
82,2022-10-30 23:59:57+00:00,Mijasocial1,O foda é q esses merdas bolsominions também vão colher os frutos de um bom governo do Lula. Não merecem. Nazistas do caralho
83,2022-10-30 23:59:57+00:00,sahviolin,"Como é bom ouvir uma pessoa eloquente, com discurso apaziguador, tranquilo, com mensagem de esperança. Falando de cultura, arte, união. Te amo, Lula! ❤⭐"
84,2022-10-30 23:59:57+00:00,evamosdeterapia,"Tô com tanto tesão pós vitória do lula!!!! 

Pqp 13 dias de pau duro"
85,2022-10-30 23:59:57+00:00,aidentojam,Tacaram um hino do Brasil como música de fundo do discurso do Lula aqui no bar ó kkkkk
86,2022-10-30 23:59:57+00:00,mariaelaurindo,@ananunesz_ @biadamacenooo Mas e o tanto que o Lula já errou no Brasil não tá bom para vc ?
87,2022-10-30 23:59:57+00:00,Fael_Piero,@KimKataguiri Já sentou no colo do Lula ou ainda vai?
88,2022-10-30 23:59:57+00:00,Je_Suis_Debbie,"Ui ui il a dit cher Lula, acho bom mesmo"
89,2022-10-30 23:59:57+00:00,andrevbt,"""A ninguém interessa viver em um país dividido e em permanente estado de guerra"".

Concordo, Lula. Joga os identitários pós-pós fora."
90,2022-10-30 23:59:57+00:00,Lico29134290,"@AndreJanonesAdv Ela vai ter que responder por isso,mas agora chegou a hora das birras.Deus ilumine nosso Presidente Lula p unificação do nosso Povo ."
91,2022-10-30 23:59:57+00:00,ptbrasil,"""Vamos construir um Brasil com mais democracia e liberdade. A partir de janeiro vou governar para todos brasileiros. Somos um único povo e uma grande nação"" @LulaOficial no pronunciamento do presidente eleito do Brasil. https://t.co/pqOJToO0tG"
92,2022-10-30 23:59:57+00:00,kevld_,"""as crianças precisam de livros e não de armas"" -Lula"
93,2022-10-30 23:59:57+00:00,rxgxtxs,EH O LULA FILHO DA PUTA!!!! bolsonaro nunca mais
94,2022-10-30 23:59:57+00:00,Dellphiinus_Sky,"@Flexo2238 @dottoresex0 @RedVendi @Antinomyo @LulaOficial Minha vida é boa pra carai meu fi até no governo Bolsonaro, eu tenho dinheiro, casas alugadas, herança, eu nessas eleições eu não votei por mim, mas sim para as mais de 120 milhões de pessoas que não sabem se semana que vem vai ter o que comer KSKSKSKSKS empatia o nome tente ter."
95,2022-10-30 23:59:57+00:00,7ustfabi,""" o povo teve o direito de escolher aquele que vai governar sua vida"" — Lula.

Aí não papai 👀"
96,2022-10-30 23:59:57+00:00,victim_mn,Sempre q aplaudem o lula minha mãe aplaude junto kkkkkkk &lt;3
97,2022-10-30 23:59:57+00:00,Cristia48339826,@MarceloRochaMon LULA VENCEU! FORA Bolsonaro!
